sample,top_taxonomy_name,distance,pvalue,matching,full_taxonomy,taxonomic_species,taxonomic_genus,taxonomic_family,taxonomic_order,taxonomic_class,taxonomic_phylum,taxonomic_superkingdom,subspecies,serovar,plasmid,bioproject,biosample,taxid,assembly_accession,match_id
GCF_002245205.1_ASM224520v1_genomic,Brucella melitensis 66/59,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; 66/59,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201819,SAMN00811207,1160224,NZ_AQND,./rcn/refseq-NZ-1160224-PRJNA201819-SAMN00811207-NZ_AQND-.-Brucella_melitensis_66_59.fna
GCF_002245205.1_ASM224520v1_genomic,Brucella melitensis UK29/05,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; UK29/05,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839702,1169227,GCF_000370805.1,./rcn/refseq-NZ-1169227-PRJNA224116-SAMN00839702-GCF_000370805.1-.-Brucella_melitensis_UK29_05.fna
GCF_002245205.1_ASM224520v1_genomic,Brucella melitensis 64/150,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; 64/150,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201818,SAMN00811206,1160220,NZ_AQNC,./rcn/refseq-NZ-1160220-PRJNA201818-SAMN00811206-NZ_AQNC-.-Brucella_melitensis_64_150.fna
GCF_003993875.1_ASM399387v1_genomic,Brucella melitensis bv. 3,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 3,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02699098,644340,NZ_JMKL,./rcn/refseq-NZ-644340-PRJNA224116-SAMN02699098-NZ_JMKL-.-Brucella_melitensis_bv._3.fna
GCF_003993875.1_ASM399387v1_genomic,Brucella melitensis M5-10,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; M5-10,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA199560,SAMN02469338,1210452,NZ_ALOR,./rcn/refseq-NZ-1210452-PRJNA199560-SAMN02469338-NZ_ALOR-.-Brucella_melitensis_M5_10.fna
GCF_003993875.1_ASM399387v1_genomic,Brucella melitensis bv. 1 str. BCB028,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 1; str. BCB028,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA199555,SAMN02469337,1210447,NZ_ALOM,./rcn/refseq-NZ-1210447-PRJNA199555-SAMN02469337-NZ_ALOM-.-Brucella_melitensis_bv._1_str._BCB028.fna
GCF_003993875.1_ASM399387v1_genomic,Brucella melitensis bv. 2 str. 63/9,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 2; str. 63/9,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02786857,520465,GCF_000740395.1,./rcn/refseq-NZ-520465-PRJNA224116-SAMN02786857-GCF_000740395.1-.-Brucella_melitensis_bv._2_str._63_9.fna
GCF_003993875.1_ASM399387v1_genomic,Brucella melitensis 64/150,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; 64/150,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201818,SAMN00811206,1160220,NZ_AQNC,./rcn/refseq-NZ-1160220-PRJNA201818-SAMN00811206-NZ_AQNC-.-Brucella_melitensis_64_150.fna
GCF_006506465.1_ASM650646v1_genomic,Brucella melitensis F15/06-7,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F15/06-7,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201689,SAMN01798237,1244532,NZ_AQID,./rcn/refseq-NZ-1244532-PRJNA201689-SAMN01798237-NZ_AQID-.-Brucella_melitensis_F15_06_7.fna
GCF_006506465.1_ASM650646v1_genomic,Brucella melitensis R3/07-2,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; R3/07-2,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201828,SAMN00811215,1160218,NZ_AQNM,./rcn/refseq-NZ-1160218-PRJNA201828-SAMN00811215-NZ_AQNM-.-Brucella_melitensis_R3_07_2.fna
GCF_006506465.1_ASM650646v1_genomic,Brucella melitensis F5/07-239A,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F5/07-239A,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201826,SAMN00811212,1160215,NZ_AQNK,./rcn/refseq-NZ-1160215-PRJNA201826-SAMN00811212-NZ_AQNK-.-Brucella_melitensis_F5_07_239A.fna
GCF_006506465.1_ASM650646v1_genomic,Brucella melitensis bv. 3 str. Ether,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 3; str. Ether,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02795947,520466,GCF_000740355.1,./rcn/refseq-NZ-520466-PRJNA224116-SAMN02795947-GCF_000740355.1-.-Brucella_melitensis_bv._3_str._Ether.fna
GCF_006506465.1_ASM650646v1_genomic,Brucella melitensis bv. 3 str. Ether,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 3; str. Ether,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02595290,520466,GCF_000158735.1,./rcn/refseq-NZ-520466-PRJNA224116-SAMN02595290-GCF_000158735.1-.-Brucella_melitensis_bv._3_str._Ether.fna
GCF_900446135.1_58116_C01_genomic,Brucella ovis IntaBari-1993-758,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; ovis; IntaBari-1993-758,Brucella ovis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201700,SAMN01921153,1293920,NZ_AQIO,./rcn/refseq-NZ-1293920-PRJNA201700-SAMN01921153-NZ_AQIO-.-Brucella_ovis_IntaBari_1993_758.fna
GCF_900446135.1_58116_C01_genomic,Brucella ovis 80/125,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; ovis; 80/125,Brucella ovis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201831,SAMN00839737,1169231,NZ_AQNP,./rcn/refseq-NZ-1169231-PRJNA201831-SAMN00839737-NZ_AQNP-.-Brucella_ovis_80_125.fna
GCF_900446135.1_58116_C01_genomic,Brucella ovis 81/8,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; ovis; 81/8,Brucella ovis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839736,1169232,GCF_000370905.1,./rcn/refseq-NZ-1169232-PRJNA224116-SAMN00839736-GCF_000370905.1-.-Brucella_ovis_81_8.fna
GCF_900446135.1_58116_C01_genomic,Brucella ovis IntaBari-2008-114-542,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; ovis; IntaBari-2008-114-542,Brucella ovis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201699,SAMN01921152,1293919,NZ_AQIN,./rcn/refseq-NZ-1293919-PRJNA201699-SAMN01921152-NZ_AQIN-.-Brucella_ovis_IntaBari_2008_114_542.fna
GCF_900446135.1_58116_C01_genomic,Brucella ovis IntaBari-2001-319-4082,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; ovis; IntaBari-2001-319-4082,Brucella ovis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201698,SAMN01921151,1293918,NZ_AQIM,./rcn/refseq-NZ-1293918-PRJNA201698-SAMN01921151-NZ_AQIM-.-Brucella_ovis_IntaBari_2001_319_4082.fna
GCF_000209595.2_ASM20959v2_genomic,Brucella melitensis bv. 1 str. BCB033,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 1; str. BCB033,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA199557,SAMN02469345,1210449,NZ_ALOO,./rcn/refseq-NZ-1210449-PRJNA199557-SAMN02469345-NZ_ALOO-.-Brucella_melitensis_bv._1_str._BCB033.fna
GCF_000209595.2_ASM20959v2_genomic,Brucella melitensis bv. 3 str. 128,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 3; str. 128,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA199781,SAMN02469335,1229904,NZ_AMPB,./rcn/refseq-NZ-1229904-PRJNA199781-SAMN02469335-NZ_AMPB-.-Brucella_melitensis_bv._3_str._128.fna
GCF_000209595.2_ASM20959v2_genomic,Brucella melitensis bv. 1 str. M28-12,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 1; str. M28-12,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA200520,SAMN02470028,1004956,NZ_AFFA,./rcn/refseq-NZ-1004956-PRJNA200520-SAMN02470028-NZ_AFFA-.-Brucella_melitensis_bv._1_str._M28_12.fna
GCF_000209595.2_ASM20959v2_genomic,Brucella melitensis bv. 1 str. 133,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 1; str. 133,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA199780,SAMN02469341,1229906,NZ_AMPA,./rcn/refseq-NZ-1229906-PRJNA199780-SAMN02469341-NZ_AMPA-.-Brucella_melitensis_bv._1_str._133.fna
GCF_000209595.2_ASM20959v2_genomic,Brucella melitensis M28,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; M28,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02603655,941967,GCF_000192725.1,./rcn/refseq-NC-941967-PRJNA224116-SAMN02603655-GCF_000192725.1-.-Brucella_melitensis_M28.fna
GCF_003994205.1_ASM399420v1_genomic,Brucella melitensis M5-10,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; M5-10,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA199560,SAMN02469338,1210452,NZ_ALOR,./rcn/refseq-NZ-1210452-PRJNA199560-SAMN02469338-NZ_ALOR-.-Brucella_melitensis_M5_10.fna
GCF_003994205.1_ASM399420v1_genomic,Brucella melitensis F10/06-16,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F10/06-16,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839697,1169224,GCF_000370665.1,./rcn/refseq-NZ-1169224-PRJNA224116-SAMN00839697-GCF_000370665.1-.-Brucella_melitensis_F10_06_16.fna
GCF_003994205.1_ASM399420v1_genomic,Brucella melitensis F6/05-6,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F6/05-6,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201827,SAMN00839731,1169225,NZ_AQNL,./rcn/refseq-NZ-1169225-PRJNA201827-SAMN00839731-NZ_AQNL-.-Brucella_melitensis_F6_05_6.fna
GCF_003994205.1_ASM399420v1_genomic,Brucella melitensis 16M1W,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 1; str. 16M; Brucella melitensis 16M1W,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA200009,SAMN02469567,1143190,NZ_AHWD,./rcn/refseq-NZ-1143190-PRJNA200009-SAMN02469567-NZ_AHWD-.-Brucella_melitensis_16M1W.fna
GCF_003994205.1_ASM399420v1_genomic,Brucella melitensis UK29/05,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; UK29/05,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839702,1169227,GCF_000370805.1,./rcn/refseq-NZ-1169227-PRJNA224116-SAMN00839702-GCF_000370805.1-.-Brucella_melitensis_UK29_05.fna
GCF_002204295.1_ASM220429v1_genomic,Brucella melitensis F10/06-16,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F10/06-16,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839697,1169224,GCF_000370665.1,./rcn/refseq-NZ-1169224-PRJNA224116-SAMN00839697-GCF_000370665.1-.-Brucella_melitensis_F10_06_16.fna
GCF_002204295.1_ASM220429v1_genomic,Brucella melitensis UK29/05,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; UK29/05,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839702,1169227,GCF_000370805.1,./rcn/refseq-NZ-1169227-PRJNA224116-SAMN00839702-GCF_000370805.1-.-Brucella_melitensis_UK29_05.fna
GCF_002204295.1_ASM220429v1_genomic,Brucella melitensis BG2 (S27),0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; BG2 (S27),Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839732,1169223,GCF_000370625.1,./rcn/refseq-NZ-1169223-PRJNA224116-SAMN00839732-GCF_000370625.1-.-Brucella_melitensis_BG2_S27_.fna
GCF_002204295.1_ASM220429v1_genomic,Brucella melitensis ATCC 23457,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 2; Brucella melitensis ATCC 23457,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02604296,546272,GCF_000022625.1,./rcn/refseq-NC-546272-PRJNA224116-SAMN02604296-GCF_000022625.1-.-Brucella_melitensis_ATCC_23457.fna
GCF_002204295.1_ASM220429v1_genomic,Brucella melitensis bv. 2 str. 63/9,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 2; str. 63/9,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02786857,520465,GCF_000740395.1,./rcn/refseq-NZ-520465-PRJNA224116-SAMN02786857-GCF_000740395.1-.-Brucella_melitensis_bv._2_str._63_9.fna
GCF_000740155.1_ASM74015v1_genomic,Brucella abortus,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02767934,235,GCF_000740155.1,./rcn/refseq-NZ-235-PRJNA224116-SAMN02767934-GCF_000740155.1-.-Brucella_abortus.fna
GCF_000740155.1_ASM74015v1_genomic,Brucella abortus,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02786918,235,GCF_000740315.1,./rcn/refseq-NZ-235-PRJNA224116-SAMN02786918-GCF_000740315.1-.-Brucella_abortus.fna
GCF_000740155.1_ASM74015v1_genomic,Brucella abortus F6/05-3,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; F6/05-3,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00811179,1160207,GCF_000370445.1,./rcn/refseq-NZ-1160207-PRJNA224116-SAMN00811179-GCF_000370445.1-.-Brucella_abortus_F6_05_3.fna
GCF_000740155.1_ASM74015v1_genomic,Brucella abortus bv. 3 str. Tulya,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; bv. 3; str. Tulya,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02595277,520451,GCF_000157715.1,./rcn/refseq-NZ-520451-PRJNA224116-SAMN02595277-GCF_000157715.1-.-Brucella_abortus_bv._3_str._Tulya.fna
GCF_000740155.1_ASM74015v1_genomic,Brucella abortus F1/06-B21,0.000314862,0.0,396/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; F1/06-B21,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839722,1169218,GCF_000370365.1,./rcn/refseq-NZ-1169218-PRJNA224116-SAMN00839722-GCF_000370365.1-.-Brucella_abortus_F1_06_B21.fna
GCF_000365825.1_Bruc_abor_NI492_V1_genomic,Brucella abortus RB51-AHVLA,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; RB51-AHVLA,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201690,SAMN01047752,1198700,NZ_AQIE,./rcn/refseq-NZ-1198700-PRJNA201690-SAMN01047752-NZ_AQIE-.-Brucella_abortus_RB51_AHVLA.fna
GCF_000365825.1_Bruc_abor_NI492_V1_genomic,Brucella abortus NI649,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; NI649,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201813,SAMN00811204,1160162,NZ_AQMX,./rcn/refseq-NZ-1160162-PRJNA201813-SAMN00811204-NZ_AQMX-.-Brucella_abortus_NI649.fna
GCF_000365825.1_Bruc_abor_NI492_V1_genomic,Brucella abortus NI240,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; NI240,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201800,SAMN00811186,1160163,NZ_AQMK,./rcn/refseq-NZ-1160163-PRJNA201800-SAMN00811186-NZ_AQMK-.-Brucella_abortus_NI240.fna
GCF_000365825.1_Bruc_abor_NI492_V1_genomic,Brucella abortus 87-2211,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 87-2211,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02092510,1328347,GCF_000413995.1,./rcn/refseq-NZ-1328347-PRJNA224116-SAMN02092510-GCF_000413995.1-.-Brucella_abortus_87_2211.fna
GCF_000365825.1_Bruc_abor_NI492_V1_genomic,Brucella abortus NI274,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; NI274,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201801,SAMN00811187,1160164,NZ_AQML,./rcn/refseq-NZ-1160164-PRJNA201801-SAMN00811187-NZ_AQML-.-Brucella_abortus_NI274.fna
GCF_000366745.1_Bruc_abor_NI613_V1_genomic,Brucella abortus RB51-AHVLA,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; RB51-AHVLA,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201690,SAMN01047752,1198700,NZ_AQIE,./rcn/refseq-NZ-1198700-PRJNA201690-SAMN01047752-NZ_AQIE-.-Brucella_abortus_RB51_AHVLA.fna
GCF_000366745.1_Bruc_abor_NI613_V1_genomic,Brucella abortus NI649,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; NI649,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201813,SAMN00811204,1160162,NZ_AQMX,./rcn/refseq-NZ-1160162-PRJNA201813-SAMN00811204-NZ_AQMX-.-Brucella_abortus_NI649.fna
GCF_000366745.1_Bruc_abor_NI613_V1_genomic,Brucella abortus NI240,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; NI240,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201800,SAMN00811186,1160163,NZ_AQMK,./rcn/refseq-NZ-1160163-PRJNA201800-SAMN00811186-NZ_AQMK-.-Brucella_abortus_NI240.fna
GCF_000366745.1_Bruc_abor_NI613_V1_genomic,Brucella abortus 87-2211,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 87-2211,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02092510,1328347,GCF_000413995.1,./rcn/refseq-NZ-1328347-PRJNA224116-SAMN02092510-GCF_000413995.1-.-Brucella_abortus_87_2211.fna
GCF_000366745.1_Bruc_abor_NI613_V1_genomic,Brucella abortus NI274,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; NI274,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201801,SAMN00811187,1160164,NZ_AQML,./rcn/refseq-NZ-1160164-PRJNA201801-SAMN00811187-NZ_AQML-.-Brucella_abortus_NI274.fna
GCF_002262955.1_ASM226295v1_genomic,Brucella melitensis M5-10,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; M5-10,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA199560,SAMN02469338,1210452,NZ_ALOR,./rcn/refseq-NZ-1210452-PRJNA199560-SAMN02469338-NZ_ALOR-.-Brucella_melitensis_M5_10.fna
GCF_002262955.1_ASM226295v1_genomic,Brucella melitensis UK29/05,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; UK29/05,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839702,1169227,GCF_000370805.1,./rcn/refseq-NZ-1169227-PRJNA224116-SAMN00839702-GCF_000370805.1-.-Brucella_melitensis_UK29_05.fna
GCF_002262955.1_ASM226295v1_genomic,Brucella melitensis F10/06-16,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F10/06-16,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839697,1169224,GCF_000370665.1,./rcn/refseq-NZ-1169224-PRJNA224116-SAMN00839697-GCF_000370665.1-.-Brucella_melitensis_F10_06_16.fna
GCF_002262955.1_ASM226295v1_genomic,Brucella melitensis bv. 1 str. 16M,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 1; str. 16M,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA200008,SAMN02469571,224914,NZ_AHWC,./rcn/refseq-NZ-224914-PRJNA200008-SAMN02469571-NZ_AHWC-.-Brucella_melitensis_bv._1_str._16M.fna
GCF_002262955.1_ASM226295v1_genomic,Brucella melitensis 16M1W,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 1; str. 16M; Brucella melitensis 16M1W,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA200009,SAMN02469567,1143190,NZ_AHWD,./rcn/refseq-NZ-1143190-PRJNA200009-SAMN02469567-NZ_AHWD-.-Brucella_melitensis_16M1W.fna
